entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
358	325	8	Major Character Death,M/M,逆転裁判 | Gyakuten Saiban | Ace Attorney,Mitsurugi Reiji | Miles Edgeworth/Naruhodou Ryuuichi | Phoenix Wright,this is a big shitpost,ignore that this exists,dont look me in the eyes ever again,	17272250	Edgy get teh piloe redy Fenix say. Fenix pul down his pants to revil hes cok. He pul doen edgies pantz too.  ''Bite the pillow Edgeworth. I'm going in raw.'' Fenuck trust into edgi who cri. o o my wat a delighful feel. fenuck ramed into him agun. oh my oh deer what a delghtful feeling. notha raym. oh god I do beleve that I am arriving! oh my godness. Swiggity swum, im gonna cum. yas! Egeworf cri, doin the cum thang. Fenix comes and rips egdes bootyhol apurt. Dere was flud of cum. Cum fill home. It overflo into roed. Childs think its leequid sno. Childrn lick. Edgy sai. ferny i pregnt. will u b mai bf? phnix sai no. edgy crai nd run onto da road. feeu run after him. he ded. pneix ssai. i no wan 2 b ur bf bc i wonna b ur wify. he tro rok dat reveld a bootyful domond ring. lyk if u crai ery tim	Passion	164	Explicit	After a night of passion, romance, and excitement Miles telling Phoenix a dark secret leads to tragedy.	5	2019-01-02	1
359	187	12	Creator Chose Not To Use Archive Warnings,M/M,Teenage Mutant Ninja Turtles (TV 2012),Teenage Mutant Ninja Turtles - All Media Types,Donatello/Timothy | The Pulverizer,Timothy | The Pulverizer,Donatello (TMNT),Rape/Non-con Elements,Crack,Humor,Gay,Vaginal Sex,Not Serious,Out of Character,	17246060	"""W-What are you doing?""   Timothy, by some impossible bastardisation of all known laws in the universe, had gotten on top of him. He's breathing hard, face flushed and pupils dilated. Donnie can smell his arousal, nose wrinkling at the scent.  Timothy flashes a wicked grin.  ""I, Timothy,"" the boy starts, unzipping his pants, ""am going to uncharacteristically stick my throbbing spooge launcher into your succulent, wet dick holster and fuck you against your will because that's apparently something I would do idk.""  There's a pause as Donnie considers this, worrying his lower lip as he tries and somehow fails to push the flabby, untrained, undisciplined, out of shape teenager off of him. What the fuck was happening. Who the fuck was writing this shit? Why the fuck did he have a vagina all of a sudden?  Timothy doesn't seem to notice. Groaning, the boy slips his throbbing erection cannon into Donnie's dripping honey pot, and Don's chest heaves, his mind racing with one thought.  ""Wow this fic is actually pretty shit."""	Pulverizer's Pulverizing Pulverizer	171	Explicit	Pulverize Don with your penis uwu	6	2018-12-31	1
360	402	27	Creator Chose Not To Use Archive Warnings,F/M,Once Upon a Time (TV),Lacey/Rumplestiltskin | Mr. Gold,Lacey (Once Upon a Time),Rumplestiltskin | Mr. Gold,Smut,Christmas Smut,Christmas,Oral Sex,Explicit Sexual Content,Drabble,	17233715	Gold pulled the candy cane out of his mouth slowly. He held Lacey's gaze, watching as her eyes darkened. He grinned as he set the candy aside and leaned forward, pressing her legs wide so he could lay between them.  His eyes flicked between her dripping sex and her face as his hands spread her open. 'Say it again.' She felt exposed and raw, and her nails clawed at the bed, biting her lip as his breath ghosted teasingly over her aching core, the cool heat of the peppermint making her tingle and throb, and then answered. 'I love you.'	Peppermint	100	Explicit	Gold needs to hear the words.	7	2018-12-31	0
361	1586	34	No Archive Warnings Apply,F/M,M/M,Thor (Movies),Marvel Cinematic Universe,The Avengers (Marvel Movies),Loki/Thor/Reader (Marvel),Loki (Marvel)/Reader,Thor (Marvel)/Reader,Loki/Thor (Marvel),Loki (Marvel),Thor (Marvel),Reader,Drabble,Threesome - F/M/M,Magic,Light BDSM,Reader-Insert,Porn,lightning play,Dry Humping,Sex Magic,Thorki don&#39;t have direct sexual contact,Thighs,Brothers,	17218406	You straddle Thor's muscular thigh.  He runs his hands over your breasts, sparks of gentle lightning gathered at his fingertips.  It hurts just enough, and you grind your hips against him as he watches your face.   Loki stands behind you, green magic at his palm.  He strokes a trail down your spine.  Its blissful sting washes over you like a cold ocean wave, harmonizing perfectly with the heat of Thor's ecstatic bursts of light.   You rub your pussy against the firmness of Thor's thigh as they pleasure you with their powers until you come, slicking his skin with your juices.	Balanced	100	Explicit	Thor and Loki use their lightning and magic to pleasure the female reader.	2	2018-12-30	2
362	55	9	No Archive Warnings Apply,M/M,Fire Emblem: If | Fire Emblem: Fates,Tsubaki | Subaki/Zero | Niles,Zero | Niles,Tsubaki | Subaki,Dildos,Emotions,Intentionally Bad Spelling &amp; Grammar,Deliberate Badfic,when life giv u lemon make lemon dildo,dont know why i wrote this but i did and now it exists youre welcome,	17218286	"Subaki:  I just have one question. What are you going to do with my worries?  Niles:  Oh, don't worry about that. I'll put them to good use. Heh heh...  AND SO IT END BUT ALSO BEGIN the niles alwyas wantd 2 do dis so lets do dis shit yep he go 2 da smithys and he thanks god(s) no ones there cause every1s alseep or off fightin or w/e he take da tsabakis worries and forge iN2 DILDO ""my my soobagel has lots of worryz"" sez da niles 4 da dildo were BIG and STRONG like nobl pegsasass it maek him bonre go frum zero (lol geddit) 2 100 million trillion zillion den he go back 2 him room ""TIM 2 TEST OUT"" he put da dildo in his horyny butt n he cry ""OH TUBAKEY I CAN FEEL UR INSECURITIEZ IN MY ANUS"" n den he COMMED EVRYWERE l8r subuttki go up to da nile he sey ""nilez i got mor worriez can i drop dem on u agin"" nipiles smirkily smirkd ""yea anytime hand(job) dem over"" den he likcd his lipses 500 times n it were da sexiets thing tsubuttpee ever sawd DA EN"	FORGE UR EMOTIONS	199	Explicit	nilez hav GOOD idea 4 tsubakis worrys	0	2018-12-30	0
363	221	16	No Archive Warnings Apply,F/F,Dragon Age: Inquisition,Female Inquisitor/Cassandra Pentaghast,Cassandra Pentaghast/Female Trevelyan,Cassandra Pentaghast,Female Inquisitor (Dragon Age),Female Trevelyan (Dragon Age),Romance,Love Confessions,poetic smut,Fluff,lesbianing,Cass ain&#39;t straight,	17197067	"Making love to Natalie Trevelyan wasn't anything Cassandra Pentaghast had expected.  Soft, deliberate, cherishing with every stroke of her finger, every kiss of her lips. Natalie's breath like battle cries that thundered through Cassandra's chest, stole her breath, leaving only enough for a whispered exclamation of ecstacy that wasn't close to a description of the way she felt.  How she surrendered under the Inquisitor's touch. Moved as she moved, like the dance they did on the battlefield, but here, Natalie was more beautiful. A gift from the Maker.  Cassandra gave her everything. Her hands, her lips, her fingers, her body. Her soul sang. Never before had she felt so comfortable, so complete. She wanted more. Oh so much more. A lifetime.  ""I love you,"" Natalie said as the night returned along with the rest of the palace, the pillowy mattress, satin sheets.  Her heart full, Cassandra pulled her head to face her beloved, moonlight dancing off her pale skin and red freckles. She was still in her arms. No place she'd rather be. ""I love you,"" she replied."	Dancing In The Moonlight	178	Explicit	For a while I've struggled with how I'd write Cassandra and Nox's sex scene. It would have to be poetic I think. So um here it is.	2	2018-12-28	0
364	307	11	Graphic Depictions Of Violence,Rape/Non-Con,M/M,Fire Emblem Echoes: Mou Hitori no Eiyuu Ou | Fire Emblem Echoes: Shadows of Valentia,Berkut/Fernand (Fire Emblem),slight Berkut/Rinea,Clerbe | Clive/Fernand,Fernand/Duma,slight Fernand/Rinea,Fernand/Tentacles,Fernand (Fire Emblem),Berkut (Fire Emblem),Duma (Fire Emblem),Rinea (Fire Emblem),Clerbe | Clive,mentions of Python,mentions of Lukas,One-Sided Relationship,Angst,Possession,Anger,Tentacles,Tentacle Sex,Sexual Torture,berkut is VERY VIOLENT,fernand needs a hug,rinea is just...yeah,Let Fernand Go Back To The Deliverance,Stomach Bulge,Crying,Blood,Clive wants Fernand Back,Restraints,Entity Possession,fernand is pretty much a puppet in this,Hence the title,Swearing,discomfort,Rinea is Trying to be Comforting,Fernand has Massive Anxiety,	17188367	The normally crowded hallways seemed a lot more quiet.     Or so it seemed to him.     Fernand traveled through the hallways of Rigel Castle, now retreating to his room after spending his day trying to locate the Rigelian Prince, Berkut. It was odd to him; he seemed to be nowhere today. Nowhere near the stables, not in his room, no noise from the war room, nowhere!      Maybe it's just my nerves , he thinks.  He'll probably show up again tomorrow. I'll just see if sleep helps me out.      And so he retreats to his room.     Closing the door behind him, he lets out a sigh. It's definitely his nerves.It's afternoon, but he decides that doesn't matter. He simply sheds his armor, retreating to his bed, making himself comfortable.       Everything will be okay tomorrow , he tells himself, as his eyes close, and he drifts off to sleep.     A few minutes later, his door squeaks open slowly, and there.. Berkut enters, carrying a box of items..     This will teach you not to betray your lord..	The Puppet of A Prince and God	172	Explicit	"""he'll make sure you can never betray me again.""  he? who is the prince referring to?  wait...  oh no."	1	2018-12-27	0
365	943	28	Underage,M/M,僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Dabi/Shigaraki Tomura | Shimura Tenko,Sensei | All For One/Shigaraki Tomura | Shimura Tenko,Shigaraki Tomura | Shimura Tenko,Dabi (My Hero Academia),Underage Sex,Pedophilia,Mentor/Protégé,Anal Sex,Anal Fisting,Dubious Consent,Drabble,	17156813	'Harder,' cries the blue-haired man under Dabi, 'more,' even though Dabi's already wrist and balls deep in Shigaraki's ass, fingers wrapped around his cock. Blood streaks his shaft as he pulls out.  'No, please, I need it, Sensei,' Shigaraki begs, then freezes. His admission burst out like an overripe tomato, nostalgia for a young boy split open at the seams. Dabi's patched himself many times, but doesn't know how to start fixing this.  Shigaraki trembles, eyes leaking tears. He's sewn his mouth shut with his hands. His intestines suckle at Dabi's fist.  Without a word, Dabi works another finger inside.	full to bursting	100	Explicit	Shigaraki's feeling nostalgic.	0	2018-12-25	2
366	122	2	Creator Chose Not To Use Archive Warnings,M/M,The Walking Dead (TV),Carl Grimes/Jesus,Jesus (Walking Dead),Carl Grimes,Kissing,Touching,Sleepy Cuddles,Cuddling &amp; Snuggling,Love,Anal Sex,Sleepy Sex,Making Love,	17146349	"Carl and Paul have been to together for a while now. They love each other so damn much. So when Paul takes Carl gently on the bed. Kisses and touches him until his body is shaking. He knows just when to make love to Carl. He knows just when to slip his cock deep into his lover. He knows how to make Carl cum, begging for more.   Post sex Carl is one of the best things Paul has ever seen .He's relaxed, which never happens.  He's calm, which never happens. Paul spoons Carl. Holds him tight from behind. Keeps him close until they're both happy.   Carl was dozing off when he felt Paul start to get hard again.   ""Paul."" He whined .  ""I'm sorry, it's just being close to you."" He said .  ""I'm tired."" Carl admitted as he pushed back I to Paul's hard cock.   ""Doesn't seem like it."" He grinded forward a little and Carl moaned out .  ""Jesus!""   ""You know I prefer Paul."" Paul joked.   ""Just don't stop."" He sleepily moaned.   Anything for you."" Paul slipped his hard acking cock back inside Carl's still wet hole."	Anything For You	186	Explicit	Sleepy sex!	0	2018-12-25	0
367	196	11	Graphic Depictions Of Violence,M/M,Charlie Countryman (2013),Hannibal (TV),Hannibal Lecter,Will Graham,Nigel (Charlie Countryman),Podfic &amp; Podficced Works,Podfic,Podfic Length: 7-10 Hours,Possessive Nigel,Possessive Hannibal,Unhealthy Relationships,Smut,Violence,And generous helpings of both,Snippets of Romanian dialogue that I almost certainly mangled horribly,And god help me there&#39;s a bit of singing in this too,fluffy Hannigram moments,Don&#39;t piss of Hannibal Lecter,Non-Consensual Drug Use,Someone Help Will Graham,	17128190	"This story takes place in Season 1 of Hannibal, and goes AU right towards the end of ""The Necessary Death of Charlie Countryman,"" (which looking at the official page I guess got re-titled simply to ""Charlie Countryman"" at some point.)  If you're only familiar with Hannibal, here's what you need to know about ""Charlie Countryman"" - Nigel (played by Mads Mikkelsen) is a super shady, violent, passionate character. His business partner owns a club called Ouroboros, which is a cover for more illicit and illegal dealings. Nigel fell deeply in love with Gabi after listening to her play the cello while in the apartment above her, bed-ridden and healing from an injury. He and Gabi married, Gabi fell out of love, Charlie Countryman arrived in Bucharest and wooed Gabi away from Nigel. That's pretty much where this story picks up.     MP3s via Mediafire:  Here              A very sincere thank you to the author for being so patient with how long it took me to complete this podfic.        Enjoy!"	[Podfic] Seeing Double	166	Explicit	"Podfic of ""Seeing Double"" by sku7314977  ""When bodies start turning up all over Bucharest in a series of violent and gruesome displays an old friend of Jack's calls in a favor to borrow the FBI agents best profiler. A less-than-pleased Will Graham is soon shipped off to Bucharest in the hopes of helping local police track down the killer bloodying Romanians streets with a litter of corpses.  While there, Will stumbles across a rather unexpected surprise when he meets Hannibal's previously unmentioned twin; a man who's design Will is chasing and who has no intention of letting him go."""	6	2018-12-24	0
