entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
217	1727	27	No Archive Warnings Apply,F/M,The Avengers (Marvel Movies),Marvel Cinematic Universe,The Incredible Hulk (2008),Bruce Banner/Reader,Bruce Banner,Reader,Drabble,Porn,Reader-Insert,BDSM,Dom/sub,Bondage,Vibrators,Dildos,Sybian,Consensual Forced Orgasm,Multiple Orgasms,Riding Crops,Switches,Whipping,Flogging,Fucking Machines,	17592359	Bruce strapped you to the Sybian nineteen minutes ago.  You know because the timer shows forty-one remaining.  Bruce has warmed your back with two riding crops, three switches, and one incredibly painful whip.  You came five times so far, the last three taking you in rapidly overlapping waves.  Now Bruce uses a soft, suede flogger.  He caresses your raw skin between strikes. Suddenly he turns up the Sybian.  You scream from the pleasure as it vibrates between your legs, pressing against your clit while its dildo whirls inside you. 'Good girl,' he croons as your sixth orgasm shudders through you. 	One Hour	100	Explicit	Bruce binds the female reader to a Sybian. 	1	2019-01-29	0
218	345	15	No Archive Warnings Apply,M/M,The Avengers (Marvel Movies),Iron Man (Movies),Marvel Cinematic Universe,The Incredible Hulk (2008),Bruce Banner/Tony Stark,Bruce Banner,Tony Stark,Drabble,Porn,Anal Fingering,Anal Sex,Dildos,	17591012	'Bend over, Tony.' ' You  bend over, Bruce.' 'It's my turn,' Bruce declared. 'Wrong.' 'Tony, you fucked me yesterday.' 'Yeah, but then you fucked me with the purple dildo.' 'That isn't the same.' 'No, it counts. Now fucking bend over.' Bruce glared for an instant before smiling fondly.  In Bruce's eyes, Tony's charm outweighed his brattiness. 'Fine, but we really need to hammer out the specifics of this system.' ' Hammer  you say?' Tony joked as he slicked Bruce's entrance with lubricant then stretched his hole gradually with his fingers until it was ready for Tony to slide his cock deep inside. 	A Flaw in The System	100	Explicit	Tony and Bruce argue over whose turn it is to top and whose turn it is to bottom. 	1	2019-01-29	2
219	136	4	No Archive Warnings Apply,F/M,World Wrestling Entertainment,Finn Balor | Prince Devitt/Original Female Character(s),Finn Balor | Prince Devitt,Original Female Character(s),	17583983	'You should've let me out. I could've beat that Legohead' Balor said. ‘Balor, shut it' ‘You almost had him' 	Hold Me Tight	177	Explicit	Fallout from Royal Rumble 	0	2019-01-29	0
220	745	17	Creator Chose Not To Use Archive Warnings,M/M,Queen (Band),Roger Taylor/John Deacon,Brian May/Roger Taylor,Freddie Mercury/Brian May,Freddie Mercury /John Deacon,Brian May,Roger Taylor,Freddie Mercury,John Deacon,Queen - Freeform,QueenBand,Slash,Smut,prompts,ideas,explicit - Freeform,Iamweirdlikethat,	17581562	Prompts for the Queen of Queen Smut Mrs annieapple24 .  1. Roger/Deacy : Deacy wants to know what is like to play the drums .Roger teaches him and things get interesting .(Only thing about this, is that Roger uses his drum sticks on  Deacy ) .  2.Freddie/Brian : Brian is very young here and is sad because ,the girl he likes won't go out with him on Valentine's Day.Freddie  being a good friend offers to take him out .Things obviously get a little bit *hot* later.     3.Freddie/John: Freddie is playing wrestling with John and things turn sexual, naturally.  4.Brian /Roger : Roger has a broken arm (he had a little accident ) he is pain due to the fact that is  impossible for him to masturbate with his left hand.Tired of Roger complaining Brian decides to help him with that task. 	Queen Prompts	142	Explicit	Queen Prompts !   Some prompts about our lovely boys that I decided to gift to the lovely annieapple24. 	4	2019-01-28	1
221	75	0	No Archive Warnings Apply,South Park,Descendants (Disney Movies),Once Upon a Time (TV),Agent Carter (TV),Marvel Cinematic Universe,Yu-Gi-Oh! GX,IT (2017),Shingeki no Kyojin | Attack on Titan,Disney - All Media Types,Resident Evil - All Media Types,any rating,Any pairing - Freeform,Don&#39;t Be Shy,	17579021	So for any of you guys that want a fic from me I will be now taking requests from here.   If you have any fics that you want you can request them in the comment section.   I will mostly take requests from the fandoms listed but if you have another fandom you may ask. However if I have never seen the show, anime, book etc. Then I might not wright it but I will try my best.  I will also do any pairing or any rating.(for you sinners):)  Hooe you guys will enjoy the fics I make for you:)     FANDOM LIST  South Park.  Attack On Titan  Resident Evil 5 and 6  Check out my sis TheWavesOfTheSea. 	Requests	154	Explicit	This is a place where I will be taking requests instead of my usual comment section.  I will always be taking requests so no matter when you see this you can still post. 	17	2019-01-28	0
222	262	7	Creator Chose Not To Use Archive Warnings,F/F,灰色庭園 | Haiiro Teien | The Gray Garden,Froze/Yosafire (Gray Garden),Froze (Gray Garden),Yosafire (Gray Garden),Futanari,ignored sex,Yosafire is horny,Froze is good at ignoring her,	17577524	"The demon whined dramatically, grinding against Froze roughly. ""Fruuoooooooze, I'm horny!! I wanna fuuuuck!!"" She ground against the angel more, moaning softly as she teased the angel through her panties. The angel offered no response but to raise her waist a little higher, giving Yosafire free access to her. The demon grinned, excitedly pulling down Froze's panties before grinding against her roughly, before pushing inside roughly, taking the angel as she read. She offered no real response, though her breathing became slightly more ragged as the demon began to pound her out. Yosaf's tail thrashed, and she moaned loudly, ravaging the angel with all she had, moaning and panting, clutching her as she took her, Froze's lack of reaction only spurring her on more, causing her moans to grow louder. The angel turned her page, and Yosafire fucked her harder, her tail coiling around her own leg as she grew close, her cock throbbing before she pumped Froze full of cum, sighing happily as she pulled out. The angel sighed, and gently pulled up her panties, sitting down with shaky legs. That had taken more out of her than she'd expected. "	Better than Homework	191	Explicit	Froze is doing her homework, but Yosafire can't wait. 	0	2019-01-28	0
223	1036	54	No Archive Warnings Apply,F/F,Killing Eve (TV 2018),Eve Polastri/Villanelle | Oksana Astankova,Eve Polastri,Villanelle | Oksana Astankova,Daddy Kink,	17562980	Eve whimpers. Villanelle's fingers curl inside of her. She meets her lover's blackened eyes. 'More, please,' Eve begs.   Villanelle obliges and adds a third finger inside.   Eve is close. So so close. She wraps her arms around Villanelle's neck, pulling her in for a kiss. 'Fuck,' she groans. 'Please daddy.'  Villanelle freezes. Eve whimpers. Seconds later, her eyes go wide as realization hits. 'I didn't, I mean-'  'Say it again,' Villanelle orders. Eve is confused. Villanelle starts to move her fingers again at an agonizingly slow pace. 'Say it again.'  Eve shudders as Villanelle's fingers pick up speed. 'Oh fuck daddy,' she moans. She's close, she can feel the heat rising, and Villanelle only speeds up.   'Again.'  Villanelle curls her fingers. Eve tenses up. She clenches her eyes shut as she orgasms. 'Yes, yes oh fuck yes daddy,' she whispers as she falls over the edge. 	Daddy	146	Explicit	Sometimes words slip out at the worst times. Sometimes it works out in your favor though. 	3	2019-01-27	4
224	567	18	No Archive Warnings Apply,M/M,Thor (Movies),Marvel Cinematic Universe,The Avengers (Marvel Movies),Loki/Thor (Marvel),Loki (Marvel),Thor (Marvel),Drabble,Porn,Incest,Sibling Incest,Brothers,Adopted Sibling Relationship,Blow Jobs,Hand Jobs,Cock Worship,	17556497	Loki opened Thor's fly like he was unwrapping a gift.  With intoxicating anticipation, Loki freed Thor's cock from the fabric.  His fingers explored it, striving to leave no spot untouched.  He wrapped his lips around the tip and stroked the shaft.  He enjoyed the sensation of Thor's hardness in his hand: the firmness of the flesh and the hot, silky skin…   Thor grabbed Loki's head and began to thrust wildly into his mouth.  Soon Loki felt the gush of Thor's come and he hurried to swallow, relishing the complex taste and the smooth feel of it sliding down his throat. 	Suck	100	Explicit	With his hands and his mouth, Loki enjoys Thor's erection. 	2	2019-01-27	2
225	51	2	Creator Chose Not To Use Archive Warnings,No Fandom,Eating Disorder,Anorexia,Anorexic,Bulimia,Purging,Vomit,Starvation,Starving,Vent Work,Gender-Neutral Pronouns,	17546699	Vomit . The bathroom fucking reeked of vomit . But thats what happens when you jam two fingers down your throat , forcing yourself to gag over and over again until your stomach is empty . Clensed from those god-forsaken calories .   How long was this gonna go on ? How long could they survive while starving themself , or purging everytime they ate anything .  How long would it be until their heart stopped working , their brain shut down , their voice becoming broken and raspy from the acid fucking it over everytime they vomited .  How long until they died ? It's a mystery why they aren't dead already . 5'5 feet tall , weighing a mere 75 pounds , looking like a fucking skeleton .   How would they die ? heart failure ? iternal bleeding ? malnourishment ?   Maybe from their body caving in from how tiny they were .  Yet still , it wasn't enough . They didn't feel skinny enough . When would they be happy with their body ? would they ever be happy with it ?   They knew this was dangerous . It was stupid . Fucking stupid .   But they didn't care . Nothing mattered to them . Nothing but being skinny . And if they died trying , so be it 	So be it	188	Explicit	This is a small vent work I wrote in like , 10 minutes . 	0	2019-01-26	0
226	582	30	No Archive Warnings Apply,M/M,Overwatch (Video Game),Reaper | Gabriel Reyes/Soldier: 76 | Jack Morrison,Reaper | Gabriel Reyes,Soldier: 76 | Jack Morrison,POV Third Person Limited,Drabble,Daddy Kink,The Author Regrets Nothing,	17541620	"""You look so pretty, Gabe, so gorgeous for me.""  Gabe grunts, just barely holding to a rhythm. Damn his boyfriend and his sweet words. Damn the stretch in his ass too. Jack always did know how to get a whole log up there. ""Fuck you,"" he mutters, no force behind the words.  All Jack does, damn him, is smile. Gabe refuses to look. ""I thought that was your job,"" Jack murmurs, scraping rough nails down his back. ""Riding my cock like-""  ""You're an ass- Fuck, Jack,"" he mumbles, face buried in Jack's neck. ""I'm- I'm coming.""  ""Hi Coming, I'm Dad."" "	How To Say 'I Love You' In Dork	100	Explicit	One day, Gabe would learn to shut his boyfriend up before he said something incriminating. Today was not that day. 	4	2019-01-25	0
227	814	51	Major Character Death,Multi,Final Fantasy XV,kenny crow/dan,Kenny Crow,Me,dan gets fucking sued for fucking kenny crow,square enix sues me for fucking kenny crow,can you fucking tell this is,Crack,its crack im smoking,can you guess who dies,ill tell you in the notes,	17531738	dan and kenny embraced.                                  foot fetish, that ardyn has.    wow, this is so much power. anyways, gladio like jerked off into his cupnoodles or something kenny crow is an alpha, me, his omega or however my tweet goes, 	buttfuck crazy	106	Explicit	*gladio voice* big chungus and the fuckton of bungus 	8	2019-01-24	2
228	1420	56	Rape/Non-Con,Underage,M/M,僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Todoroki Enji | Endeavor/Todoroki Shouto,Todoroki Enji | Endeavor,Todoroki Shouto,Mirror Sex,Parent/Child Incest,Dubious Consent,Drabble,100 Fandoms Challenge,	17527568	It's almost endearing how Shouto's eyes stay glued to the same spot on the mirror in front of them, stuck on the reflection of Enji's cock fucking in and out of his little hole as Enji slowly moves his son up and down in his lap.  'Do you like it?' Enji murmurs in Shouto's ear, giving a hard thrust upwards, watching rapt was Shouto's eyes almost flutter closed, almost stop looking –  almost  but not quite. 'You like watching your father fuck you?'  ' No ,' Shouto denies, even as he squirms on Enji's cock, flushing when Enji laughs at him, mocking.  ' Liar. ' 	boy in the mirror	100	Explicit	Enji has Shouto in front of a mirror. Shouto can't look away. 	0	2019-01-24	2
